user_id,signup_date,age,location,device,traffic_source,pages_visited,session_duration,converted,signup_month
953,2025-05-21,51,Moldova,Desktop,Referral,1,2.483179942435399,1,2025-05
954,2025-06-12,30,Saudi Arabia,Tablet,Referral,4,9.382449606725888,0,2025-06
955,2025-01-03,23,Malaysia,Mobile,Referral,6,0.035722834903546434,0,2025-01
956,2025-05-23,19,Belarus,Mobile,Organic,8,21.791589789914884,0,2025-05
957,2025-03-15,61,Japan,Tablet,Referral,5,1.5833661920234507,0,2025-03
958,2025-05-13,32,Ecuador,Desktop,Paid,5,5.000295578069491,1,2025-05
959,2025-01-12,34,Moldova,Tablet,Referral,6,6.619411994374346,1,2025-01
960,2025-03-21,41,Bhutan,Mobile,Direct,3,40.4238561532845,0,2025-03
961,2024-12-13,44,Hungary,Desktop,Direct,6,6.084502669976409,0,2024-12
962,2024-12-29,56,Guernsey,Mobile,Direct,4,3.2037000766958563,0,2024-12
963,2025-03-09,59,French Polynesia,Desktop,Organic,5,5.135937863916979,0,2025-03
964,2025-01-17,48,Italy,Desktop,Referral,8,0.7745680348556062,0,2025-01
965,2025-03-03,38,Serbia,Tablet,Referral,5,8.136475763890678,1,2025-03
966,2025-02-19,61,Norway,Mobile,Direct,8,4.4152442011567015,0,2025-02
967,2025-06-12,38,Congo,Mobile,Referral,2,6.109268677084002,1,2025-06
968,2025-06-02,44,Dominican Republic,Mobile,Organic,3,2.5026025508867327,0,2025-06
969,2025-02-23,58,Papua New Guinea,Mobile,Direct,2,3.1597992914231234,0,2025-02
970,2025-03-01,59,Greece,Desktop,Organic,6,11.323836302368527,0,2025-03
971,2025-01-15,33,Chad,Tablet,Organic,4,7.179450812275929,0,2025-01
972,2025-04-26,54,Kuwait,Tablet,Referral,8,8.060032177642013,0,2025-04
973,2024-12-24,24,Jamaica,Tablet,Paid,4,0.1875847478329205,0,2024-12
974,2025-04-02,38,Bolivia,Mobile,Referral,12,2.622815017659525,0,2025-04
975,2025-01-17,63,Palestinian Territory,Mobile,Referral,3,6.632321319567177,0,2025-01
976,2025-04-09,28,Costa Rica,Desktop,Direct,5,9.955995029421558,0,2025-04
977,2025-04-21,46,Malawi,Tablet,Paid,4,15.403340858795534,0,2025-04
978,2025-01-22,29,Bouvet Island (Bouvetoya),Tablet,Direct,5,5.302864924081771,0,2025-01
979,2024-12-17,34,Ecuador,Tablet,Referral,5,14.52170964140886,0,2024-12
980,2025-05-30,58,Slovakia (Slovak Republic),Desktop,Organic,4,5.171597276192303,1,2025-05
981,2025-02-22,22,Benin,Tablet,Organic,2,19.498010454850252,1,2025-02
982,2025-05-23,54,Kiribati,Desktop,Organic,3,1.0926272671518886,0,2025-05
983,2024-12-16,52,Yemen,Tablet,Paid,5,6.142663044712245,1,2024-12
984,2025-04-30,33,Kazakhstan,Desktop,Paid,5,6.281134678439924,0,2025-04
985,2025-04-14,22,Italy,Desktop,Direct,3,20.3224603269471,0,2025-04
986,2025-04-18,56,Zambia,Desktop,Direct,1,45.912779998007586,0,2025-04
987,2025-01-12,64,Bolivia,Mobile,Referral,9,5.434651702055656,0,2025-01
988,2025-05-14,49,Lithuania,Tablet,Referral,8,11.694767591343165,1,2025-05
989,2025-02-21,63,Christmas Island,Desktop,Paid,7,16.781647660284385,0,2025-02
990,2025-01-15,47,Belarus,Tablet,Paid,2,6.645549511784131,0,2025-01
991,2024-12-25,46,Niger,Desktop,Direct,7,11.081343900470442,0,2024-12
992,2025-01-11,64,Moldova,Mobile,Referral,6,1.7395362831084202,1,2025-01
993,2025-04-29,59,Isle of Man,Desktop,Direct,2,9.934616426695374,0,2025-04
994,2025-03-23,47,Azerbaijan,Tablet,Organic,9,4.435372068014962,0,2025-03
995,2025-02-17,48,Mali,Desktop,Direct,6,15.640205744447442,1,2025-02
996,2025-01-03,24,Swaziland,Desktop,Organic,8,30.007744833332097,0,2025-01
997,2025-04-11,19,Guinea-Bissau,Desktop,Paid,7,3.564608728559306,0,2025-04
998,2025-03-19,57,Zimbabwe,Desktop,Referral,6,8.549814296610922,0,2025-03
999,2024-12-22,34,Costa Rica,Desktop,Direct,5,25.58686273392791,0,2024-12
1000,2025-02-22,55,Antigua and Barbuda,Tablet,Paid,8,3.3817238912243313,1,2025-02
